CVE,Summary,Severity,Source Location,Published,References,CVSS,EPSS,KEV
CVE-2020-14343,Improper Input Validation in PyYAML,critical,https://github.com/yaml/pyyaml,2021-02-09T21:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2020-14343', 'https://github.com/yaml/pyyaml/commit/a001f2782501ad2d24986959f0239a354675f9dc', 'https://bugzilla.redhat.com/show_bug.cgi?id=1860466', 'https://github.com/yaml/pyyaml/issues/420#issuecomment-663673966', 'https://www.oracle.com/security-alerts/cpuapr2022.html', 'https://www.oracle.com/security-alerts/cpujul2022.html', 'https://github.com/SeldonIO/seldon-core/issues/2252', 'https://github.com/yaml/pyyaml/issues/420', 'https://github.com/advisories/GHSA-8q59-q68h-6hv4', 'https://github.com/pypa/advisory-database/tree/main/vulns/pyyaml/PYSEC-2021-142.yaml', 'https://pypi.org/project/PyYAML']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.13704, 'percentile': 0.94}",
,"Implementation trusts the ""me"" field returned by the authorization server without verifying it",critical,https://github.com/simonw/datasette-indieauth,,"['https://github.com/simonw/datasette-indieauth/security/advisories/GHSA-mjcr-rqjg-rhg3', 'https://pypi.org/project/datasette-indieauth/', 'https://github.com/simonw/datasette-indieauth/commit/376c8804c6b0811852049229a24336fe5eb6a439', 'https://github.com/advisories/GHSA-mjcr-rqjg-rhg3']","{'vector_string': None, 'score': None}",,
CVE-2020-26214,LDAP authentication bypass with empty password,critical,https://github.com/alerta/alerta,,"['https://github.com/alerta/alerta/security/advisories/GHSA-5hmm-x8q8-w5jh', 'https://github.com/alerta/alerta/issues/1277', 'https://github.com/alerta/alerta/pull/1345', 'https://github.com/alerta/alerta/commit/2bfa31779a4c9df2fa68fa4d0c5c909698c5ef65', 'https://tools.ietf.org/html/rfc4513#section-5.1.2', 'https://nvd.nist.gov/vuln/detail/CVE-2020-26214', 'https://github.com/pypa/advisory-database/tree/main/vulns/alerta-server/PYSEC-2020-159.yaml', 'https://pypi.org/project/alerta-server/8.1.0', 'https://github.com/advisories/GHSA-5hmm-x8q8-w5jh']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 9.1}","{'percentage': 0.84892, 'percentile': 0.99281}",
CVE-2020-15271,Markdown-supplied Shell Command Execution,critical,https://github.com/d0c-s4vage/lookatme,,"['https://github.com/d0c-s4vage/lookatme/security/advisories/GHSA-c84h-w6cr-5v8q', 'https://github.com/d0c-s4vage/lookatme/pull/110', 'https://github.com/d0c-s4vage/lookatme/commit/72fe36b784b234548d49dae60b840c37f0eb8d84', 'https://github.com/d0c-s4vage/lookatme/releases/tag/v2.3.0', 'https://pypi.org/project/lookatme/#history', 'https://nvd.nist.gov/vuln/detail/CVE-2020-15271', 'https://github.com/pypa/advisory-database/tree/main/vulns/lookatme/PYSEC-2020-61.yaml', 'https://github.com/advisories/GHSA-c84h-w6cr-5v8q']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:N', 'score': 9.3}","{'percentage': 0.00356, 'percentile': 0.5679}",
CVE-2020-15212,Out of bounds access in tensorflow-lite,critical,https://github.com/tensorflow/tensorflow,2020-09-25T19:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-hx2x-85gr-wrpq', 'https://github.com/tensorflow/tensorflow/commit/204945b19e44b57906c9344c0d00120eeeae178a', 'https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1', 'https://nvd.nist.gov/vuln/detail/CVE-2020-15212', 'https://github.com/tensorflow/tensorflow/commit/00c7ed7ce81c2126ebc17dfe7073b5c0efd5ec0a', 'https://github.com/tensorflow/tensorflow/commit/a4030d8ba3692c438997c27be2dd95f3d5f54827', 'https://github.com/tensorflow/tensorflow/blob/0e68f4d3295eb0281a517c3662f6698992b7b2cf/tensorflow/lite/kernels/internal/reference/reference_ops.h#L2625-L2631', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2020-292.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2020-327.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2020-135.yaml', 'https://github.com/advisories/GHSA-hx2x-85gr-wrpq']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:H', 'score': 8.1}","{'percentage': 0.00238, 'percentile': 0.4695}",
CVE-2020-15214,Out of bounds write in tensorflow-lite,critical,https://github.com/tensorflow/tensorflow,2020-09-25T19:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-p2cq-cprg-frvm', 'https://github.com/tensorflow/tensorflow/commit/204945b19e44b57906c9344c0d00120eeeae178a', 'https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1', 'https://nvd.nist.gov/vuln/detail/CVE-2020-15214', 'https://github.com/tensorflow/tensorflow/commit/00c7ed7ce81c2126ebc17dfe7073b5c0efd5ec0a', 'https://github.com/tensorflow/tensorflow/commit/a4030d8ba3692c438997c27be2dd95f3d5f54827', 'https://github.com/tensorflow/tensorflow/blob/0e68f4d3295eb0281a517c3662f6698992b7b2cf/tensorflow/lite/kernels/internal/reference/reference_ops.h#L2625-L2631', 'https://github.com/tensorflow/tensorflow/blob/0e68f4d3295eb0281a517c3662f6698992b7b2cf/tensorflow/lite/kernels/segment_sum.cc#L39-L44', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2020-294.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2020-329.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2020-137.yaml', 'https://github.com/advisories/GHSA-p2cq-cprg-frvm']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:H', 'score': 8.1}","{'percentage': 0.00261, 'percentile': 0.49487}",
CVE-2020-6174,Incorrect threshold signature computation in TUF,critical,https://github.com/theupdateframework/tuf,,"['https://github.com/theupdateframework/tuf/security/advisories/GHSA-pwqf-9h7j-7mv8', 'https://nvd.nist.gov/vuln/detail/CVE-2020-6174', 'https://github.com/theupdateframework/tuf/pull/974', 'https://github.com/theupdateframework/python-tuf/commit/2977188139d065ff3356c3cb4aec60c582b57e0e', 'https://github.com/pypa/advisory-database/tree/main/vulns/tuf/PYSEC-2020-147.yaml', 'https://github.com/theupdateframework/tuf/releases/tag/v0.12.2', 'https://github.com/advisories/GHSA-pwqf-9h7j-7mv8']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00195, 'percentile': 0.42038}",
CVE-2020-11538,Out-of-bounds read in Pillow,critical,https://github.com/python-pillow/Pillow,2020-06-25T19:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2020-11538', 'https://github.com/python-pillow/Pillow/pull/4504', 'https://github.com/python-pillow/Pillow/pull/4538', 'https://github.com/python-pillow/Pillow/commit/2ef59fdbaeb756bc512ab3f2ad15ac45665b303d', 'https://github.com/python-pillow/Pillow/blob/master/docs/releasenotes/7.1.0.rst#security', 'https://pillow.readthedocs.io/en/stable/releasenotes/7.1.0.html', 'https://pillow.readthedocs.io/en/stable/releasenotes/index.html', 'https://snyk.io/vuln/SNYK-PYTHON-PILLOW-574574', 'https://github.com/advisories/GHSA-43fq-w8qq-v88h', 'https://github.com/pypa/advisory-database/tree/main/vulns/pillow/PYSEC-2020-80.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/BEBCPE4F2VHTIT6EZA2YZQZLPVDEBJGD', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/HOKHNWV2VS5GESY7IBD237E7C6T3I427', 'https://usn.ubuntu.com/4430-1', 'https://usn.ubuntu.com/4430-2']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 8.1}","{'percentage': 0.00578, 'percentile': 0.6785}",
CVE-2020-11982,Insecure default config of Celery worker in Apache Airflow,critical,https://github.com/apache/airflow,,"['https://nvd.nist.gov/vuln/detail/CVE-2020-11982', 'https://lists.apache.org/thread.html/r7255cf0be3566f23a768e2a04b40fb09e52fcd1872695428ba9afe91%40%3Cusers.airflow.apache.org%3E', 'https://github.com/apache/airflow/pull/13612', 'https://github.com/apache/airflow/pull/7205', 'https://github.com/advisories/GHSA-9g2w-5f3v-mfmm', 'https://github.com/pypa/advisory-database/tree/main/vulns/apache-airflow/PYSEC-2020-16.yaml']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.05664, 'percentile': 0.89904}",
CVE-2020-11981,Command injection via Celery broker in Apache Airflow,critical,https://github.com/apache/airflow,,"['https://nvd.nist.gov/vuln/detail/CVE-2020-11981', 'https://lists.apache.org/thread.html/r7255cf0be3566f23a768e2a04b40fb09e52fcd1872695428ba9afe91%40%3Cusers.airflow.apache.org%3E', 'https://github.com/apache/airflow/commit/afa4b11fddfdbadb048f742cf66d5c21c675a5c8', 'https://web.archive.org/web/20220427031325/https://issues.apache.org/jira/browse/AIRFLOW-6351', 'https://github.com/apache/airflow/commit/1dda6fdde7c6bcaf0d6534786beeeba868006dd2', 'https://github.com/advisories/GHSA-976r-qfjj-c24w', 'https://github.com/pypa/advisory-database/tree/main/vulns/apache-airflow/PYSEC-2020-15.yaml']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.90512, 'percentile': 0.99589}",
CVE-2020-11090,Uncontrolled Resource Consumption in Indy Node,critical,https://github.com/hyperledger/indy-node,,"['https://github.com/hyperledger/indy-node/security/advisories/GHSA-3gw4-m5w7-v89c', 'https://nvd.nist.gov/vuln/detail/CVE-2020-11090', 'https://github.com/hyperledger/indy-node/blob/master/CHANGELOG.md#1123', 'https://github.com/pypa/advisory-database/tree/main/vulns/indy-node/PYSEC-2020-47.yaml', 'https://pypi.org/project/indy-node/1.12.3', 'https://github.com/advisories/GHSA-3gw4-m5w7-v89c']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'score': 7.5}","{'percentage': 0.00408, 'percentile': 0.60423}",
CVE-2020-10594,Django Rest Framework jwt allows obtaining new token from notionally invalidated token,critical,https://github.com/Styria-Digital/django-rest-framework-jwt,2020-03-15T22:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2020-10594', 'https://github.com/Styria-Digital/django-rest-framework-jwt/issues/36', 'https://github.com/jpadilla/django-rest-framework-jwt/issues/484', 'https://github.com/Styria-Digital/django-rest-framework-jwt/commit/868b5c22ddad59772b447080183e7c7101bb18e0', 'https://pypi.org/project/drf-jwt/1.15.1/#history', 'https://github.com/advisories/GHSA-fpjm-rp2g-3r4c', 'https://github.com/pypa/advisory-database/tree/main/vulns/drf-jwt/PYSEC-2020-40.yaml']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 9.1}","{'percentage': 0.00368, 'percentile': 0.57925}",
CVE-2019-14859,Improper Verification of Cryptographic Signature in Pure-Python ECDSA,critical,https://github.com/warner/python-ecdsa,2020-01-02T15:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2019-14859', 'https://github.com/warner/python-ecdsa/issues/114', 'https://github.com/warner/python-ecdsa/pull/115', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2019-14859', 'https://github.com/warner/python-ecdsa/releases/tag/python-ecdsa-0.13.3', 'https://github.com/tlsfuzzer/python-ecdsa/commit/3427fa29f319b27898a28601955807abb44c0830', 'https://github.com/tlsfuzzer/python-ecdsa/commit/9080d1d5ac533da0de00466aaffb49bee808bb4e', 'https://github.com/tlsfuzzer/python-ecdsa/commit/b0ea52bb3aa9a16c9a4a91fdc0041edbfed10b31', 'https://github.com/advisories/GHSA-8qxj-f9rh-9fg2', 'https://github.com/pypa/advisory-database/tree/main/vulns/ecdsa/PYSEC-2020-163.yaml', 'https://pypi.org/project/ecdsa/0.13.3']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 9.1}","{'percentage': 0.00065, 'percentile': 0.20529}",
CVE-2020-10108,Improper Input Validation in Twisted,critical,https://github.com/twisted/twisted,2020-03-12T13:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2020-10108', 'https://security.gentoo.org/glsa/202007-24', 'https://www.oracle.com/security-alerts/cpuoct2020.html', 'https://lists.debian.org/debian-lts-announce/2022/02/msg00021.html', 'https://github.com/twisted/twisted/blob/6ff2c40e42416c83203422ff70dfc49d2681c8e2/NEWS.rst#twisted-2030-2020-03-13', 'https://know.bishopfox.com/advisories/twisted-version-19.10.0', 'https://github.com/twisted/twisted/commit/4a7d22e490bb8ff836892cc99a1f54b85ccb0281', 'https://github.com/pypa/advisory-database/tree/main/vulns/twisted/PYSEC-2020-259.yaml', 'https://know.bishopfox.com/advisories', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6ISMZFZBWW4EV6ETJGXAYIXN3AT7GBPL', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YW3NIL7VXSGJND2Q4BSXM3CFTAFU6T7D', 'https://usn.ubuntu.com/4308-1', 'https://usn.ubuntu.com/4308-2', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/6ISMZFZBWW4EV6ETJGXAYIXN3AT7GBPL', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/YW3NIL7VXSGJND2Q4BSXM3CFTAFU6T7D', 'https://github.com/advisories/GHSA-h96w-mmrf-2h6v']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.05476, 'percentile': 0.89889}",
CVE-2020-10109,HTTP Request Smuggling in Twisted,critical,https://github.com/twisted/twisted,2020-03-12T13:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2020-10109', 'https://security.gentoo.org/glsa/202007-24', 'https://lists.debian.org/debian-lts-announce/2022/02/msg00021.html', 'https://github.com/twisted/twisted/commit/4a7d22e490bb8ff836892cc99a1f54b85ccb0281', 'https://github.com/twisted/twisted/blob/6ff2c40e42416c83203422ff70dfc49d2681c8e2/NEWS.rst#twisted-2030-2020-03-13', 'https://know.bishopfox.com/advisories/twisted-version-19.10.0', 'https://github.com/advisories/GHSA-p5xh-vx83-mxcj', 'https://github.com/pypa/advisory-database/tree/main/vulns/twisted/PYSEC-2020-260.yaml', 'https://know.bishopfox.com/advisories', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6ISMZFZBWW4EV6ETJGXAYIXN3AT7GBPL', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YW3NIL7VXSGJND2Q4BSXM3CFTAFU6T7D', 'https://usn.ubuntu.com/4308-1', 'https://usn.ubuntu.com/4308-2', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/6ISMZFZBWW4EV6ETJGXAYIXN3AT7GBPL', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/YW3NIL7VXSGJND2Q4BSXM3CFTAFU6T7D']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.02009, 'percentile': 0.83013}",
CVE-2020-5262,GitHub personal access token leaking into temporary EasyBuild (debug) logs,critical,https://github.com/easybuilders/easybuild-framework,,"['https://github.com/easybuilders/easybuild-framework/security/advisories/GHSA-2wx6-wc87-rmjm', 'https://github.com/easybuilders/easybuild-framework/pull/3248', 'https://github.com/easybuilders/easybuild-framework/pull/3249', 'https://github.com/easybuilders/easybuild-framework/commit/210743d0e3618a8ac0a56eb9c0f4fa4fd8ae53b9', 'https://nvd.nist.gov/vuln/detail/CVE-2020-5262', 'https://github.com/pypa/advisory-database/tree/main/vulns/easybuild-framework/PYSEC-2020-41.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/easybuild/PYSEC-2020-268.yaml', 'https://github.com/advisories/GHSA-2wx6-wc87-rmjm']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 7.7}","{'percentage': 0.00068, 'percentile': 0.21488}",
CVE-2020-10571,Potential buffer overflow in psd-tools,critical,https://github.com/psd-tools/psd-tools,,"['https://github.com/psd-tools/psd-tools/security/advisories/GHSA-22jr-vc7j-g762', 'https://nvd.nist.gov/vuln/detail/CVE-2020-10571', 'https://github.com/psd-tools/psd-tools/pull/198', 'https://github.com/psd-tools/psd-tools/releases/tag/v1.9.4', 'https://github.com/psd-tools/psd-tools/commit/fd51f8b4a52bc9c1c06d1035dfdf2cd920e87074', 'https://github.com/pypa/advisory-database/tree/main/vulns/psd-tools/PYSEC-2020-91.yaml', 'https://github.com/advisories/GHSA-22jr-vc7j-g762']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00418, 'percentile': 0.60888}",
CVE-2009-5042,python-docutils allows insecure usage of temporary files,critical,,,"['https://nvd.nist.gov/vuln/detail/CVE-2009-5042', 'https://security-tracker.debian.org/tracker/CVE-2009-5042', 'https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=560755', 'https://github.com/advisories/GHSA-cg75-6938-wx58', 'https://github.com/pypa/advisory-database/tree/main/vulns/docutils/PYSEC-2019-176.yaml']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 9.1}","{'percentage': 0.00372, 'percentile': 0.57843}",
CVE-2013-2167,Insufficient Verification of Data Authenticity in python-keystoneclient,critical,https://github.com/openstack/python-keystoneclient,2019-12-10T15:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2013-2167', 'https://github.com/openstack/python-keystoneclient/commit/eeefb784f24c37d5f56a421e1ccc911cace9385e', 'https://access.redhat.com/security/cve/cve-2013-2167', 'https://bugs.gentoo.org/show_bug.cgi?id=CVE-2013-2167', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2013-2167', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/85492', 'https://github.com/openstack/python-keystoneclient/commits/0.3.0', 'https://security-tracker.debian.org/tracker/CVE-2013-2167', 'http://lists.fedoraproject.org/pipermail/package-announce/2013-August/113944.html', 'http://rhn.redhat.com/errata/RHSA-2013-0992.html', 'http://www.openwall.com/lists/oss-security/2013/06/19/5', 'https://github.com/advisories/GHSA-9vg3-cf92-h2h7', 'https://github.com/pypa/advisory-database/tree/main/vulns/python-keystoneclient/PYSEC-2019-161.yaml']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00826, 'percentile': 0.73511}",
CVE-2014-8650,Improper Authentication in requests-kerberos,critical,https://github.com/mkomitee/requests-kerberos,,"['https://nvd.nist.gov/vuln/detail/CVE-2014-8650', 'https://github.com/requests/requests-kerberos/issues/35', 'https://github.com/requests/requests-kerberos/pull/36', 'https://github.com/mkomitee/requests-kerberos/commit/9c1e08cc17bb6950455a85d33d391ecd2bce6eb6', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2014-8650', 'https://github.com/requests/requests-kerberos/blob/0.6/HISTORY.rst', 'https://security-tracker.debian.org/tracker/CVE-2014-8650', 'http://www.openwall.com/lists/oss-security/2014/11/07/1', 'https://github.com/advisories/GHSA-wh37-37xw-54hr', 'https://github.com/pypa/advisory-database/tree/main/vulns/requests-kerberos/PYSEC-2019-200.yaml']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00477, 'percentile': 0.6364}",
CVE-2020-7471,SQL injection in Django,critical,https://github.com/django/django,,"['https://nvd.nist.gov/vuln/detail/CVE-2020-7471', 'https://github.com/django/django/commit/eb31d845323618d688ad429479c6dda973056136', 'https://groups.google.com/forum/#!topic/django-announce/X45S86X5bZI', 'https://www.openwall.com/lists/oss-security/2020/02/03/1', 'http://www.openwall.com/lists/oss-security/2020/02/03/1', 'https://seclists.org/bugtraq/2020/Feb/30', 'https://security.gentoo.org/glsa/202004-17', 'https://www.debian.org/security/2020/dsa-4629', 'https://github.com/django/django/commit/001b0634cd309e372edb6d7d95d083d02b8e37bd', 'https://github.com/django/django/commit/505826b469b16ab36693360da9e11fd13213421b', 'https://github.com/django/django/commit/c67a368c16e4680b324b4f385398d638db4d8147', 'https://www.djangoproject.com/weblog/2020/feb/03/security-releases', 'https://usn.ubuntu.com/4264-1', 'https://security.netapp.com/advisory/ntap-20200221-0006', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4A2AP4T7RKPBCLTI2NNQG3T6MINDUUMZ', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2020-35.yaml', 'https://github.com/advisories/GHSA-hmr4-m2h5-33qx', 'https://docs.djangoproject.com/en/3.0/releases/security']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.07966, 'percentile': 0.91741}",
CVE-2019-19844,Django Potential account hijack via password reset form,critical,https://github.com/django/django,,"['https://nvd.nist.gov/vuln/detail/CVE-2019-19844', 'https://github.com/django/django/commit/5b1fbcef7a8bec991ebe7b2a18b5d5a95d72cb70', 'https://github.com/django/django/commit/f4cff43bf921fcea6a29b726eb66767f67753fa2', 'https://groups.google.com/forum/#!topic/django-announce/3oaB2rVH3a0', 'https://seclists.org/bugtraq/2020/Jan/9', 'https://www.debian.org/security/2020/dsa-4598', 'http://packetstormsecurity.com/files/155872/Django-Account-Hijack.html', 'https://security.gentoo.org/glsa/202004-17', 'https://github.com/django/django/commit/302a4ff1e8b1c798aab97673909c7a3dfda42c26', 'https://github.com/django/django/commit/4d334bea06cac63dc1272abcec545b85136cca0e', 'https://docs.djangoproject.com/en/dev/releases/security', 'https://github.com/advisories/GHSA-vfq6-hq5r-27r6', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2019-16.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/HCM2DPUI7TOZWN4A6JFQFUVQ2XGE7GUD', 'https://security.netapp.com/advisory/ntap-20200110-0003', 'https://usn.ubuntu.com/4224-1', 'https://www.djangoproject.com/weblog/2019/dec/18/security-releases']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.12612, 'percentile': 0.93577}",
,HTTP Request Smuggling: Content-Length Sent Twice in Waitress,critical,https://github.com/Pylons/waitress,,"['https://github.com/Pylons/waitress/security/advisories/GHSA-4ppp-gpcr-7qf6', 'https://github.com/Pylons/waitress/commit/575994cd42e83fd772a5f7ec98b2c56751bd3f65', 'https://docs.pylonsproject.org/projects/waitress/en/latest/#security-fixes', 'https://github.com/advisories/GHSA-j7j6-7hfx-5522', 'https://github.com/pypa/advisory-database/tree/main/vulns/waitress/PYSEC-2020-178.yaml', 'https://github.com/advisories/GHSA-4ppp-gpcr-7qf6']","{'vector_string': None, 'score': None}",,
CVE-2019-17206,Uncontrolled deserialization of a pickled object in rediswrapper allows attackers to execute arbitrary scripts,critical,https://github.com/frostming/rediswrapper,,"['https://nvd.nist.gov/vuln/detail/CVE-2019-17206', 'https://github.com/frostming/rediswrapper/pull/1', 'https://github.com/frostming/rediswrapper/compare/v0.2.1...v0.3.0', 'https://github.com/frostming/rediswrapper/releases/tag/v0.3.0', 'https://github.com/frostming/rediswrapper/commit/748f60bafd857c24f65683426f665350e2c3f91b', 'https://github.com/advisories/GHSA-vrcf-g539-x6h3', 'https://github.com/pypa/advisory-database/tree/main/vulns/rediswrapper/PYSEC-2019-116.yaml']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.0074, 'percentile': 0.71996}",
CVE-2019-19010,Eval injection in Supybot/Limnoria,critical,https://github.com/ProgVal/Limnoria,,"['https://nvd.nist.gov/vuln/detail/CVE-2019-19010', 'https://github.com/ProgVal/Limnoria/commit/3848ae78de45b35c029cc333963d436b9d2f0a35', 'https://github.com/ProgVal/Limnoria/wiki/math-eval-vulnerability', 'https://github.com/advisories/GHSA-6g88-vr3v-76mf', 'https://github.com/pypa/advisory-database/tree/main/vulns/limnoria/PYSEC-2019-102.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/54CQM2TEXRADLE77VOMCPHL5PBHR3ZWJ', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/5P2AGND54UIJV3WHOYO2YINIXSDGAAPO', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/DRNOUHFEN75QAIKT4Y3HDN3TT5LSIWN2']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00541, 'percentile': 0.66504}",
CVE-2019-15149,Undirectional routing wasn't respected in some cases in Mitogen,critical,https://github.com/dw/mitogen,2019-08-18T20:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2019-15149', 'https://github.com/dw/mitogen/commit/5924af1566763e48c42028399ea0cd95c457b3dc', 'https://mitogen.networkgenomics.com/changelog.html#v0-2-8-2019-08-18', 'https://github.com/pypa/advisory-database/tree/main/vulns/mitogen/PYSEC-2019-104.yaml', 'https://github.com/advisories/GHSA-8rf6-w2mx-4xjh']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00433, 'percentile': 0.61547}",
CVE-2019-12855,Improper Certificate Validation in Twisted,critical,https://github.com/twisted/twisted,2019-06-16T12:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2019-12855', 'https://github.com/twisted/twisted/pull/1147', 'https://twistedmatrix.com/trac/ticket/9561', 'https://github.com/pypa/advisory-database/tree/main/vulns/twisted/PYSEC-2019-129.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/PLTZDMFBNFSJMBXYJNGJHENJA4H2TSMZ', 'https://usn.ubuntu.com/4308-1', 'https://usn.ubuntu.com/4308-2', 'https://www.oracle.com/security-alerts/cpuapr2020.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00013.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00028.html', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/PLTZDMFBNFSJMBXYJNGJHENJA4H2TSMZ', 'https://github.com/advisories/GHSA-65rm-h285-5cc5']","{'vector_string': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 7.4}","{'percentage': 0.00548, 'percentile': 0.6696}",
