CVE,Summary,Severity,Source Location,Published,References,CVSS,EPSS,KEV
CVE-2025-25183,vLLM uses Python 3.12 built-in hash() which leads to predictable hash collisions in prefix cache,low,https://github.com/vllm-project/vllm,2025-02-07T20:15:34Z,"['https://github.com/vllm-project/vllm/security/advisories/GHSA-rm76-4mrf-v9r8', 'https://github.com/python/cpython/pull/99541', 'https://github.com/vllm-project/vllm/pull/12621', 'https://github.com/python/cpython/commit/432117cd1f59c76d97da2eaff55a7d758301dbc7', 'https://github.com/vllm-project/vllm/commit/73b35cca7f3745d07d439c197768b25d88b6ab7f', 'https://nvd.nist.gov/vuln/detail/CVE-2025-25183', 'https://github.com/pypa/advisory-database/tree/main/vulns/vllm/PYSEC-2025-62.yaml', 'https://github.com/advisories/GHSA-rm76-4mrf-v9r8']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:L/A:N', 'score': 2.6}","{'percentage': 0.00034, 'percentile': 0.0851}",
CVE-2025-21607,Vyper Does Not Check the Success of Certain Precompile Calls,low,https://github.com/vyperlang/vyper,2025-01-14T18:16:05Z,"['https://github.com/vyperlang/vyper/security/advisories/GHSA-vgf2-gvx8-xwc3', 'https://nvd.nist.gov/vuln/detail/CVE-2025-21607', 'https://github.com/vyperlang/vyper/pull/4451', 'https://github.com/vyperlang/vyper/commit/7136eab0a254aa2ff7ddca41cc05f2ee1fa99caf', 'https://github.com/pypa/advisory-database/tree/main/vulns/vyper/PYSEC-2025-33.yaml', 'https://github.com/advisories/GHSA-vgf2-gvx8-xwc3']","{'vector_string': None, 'score': None}","{'percentage': 0.00077, 'percentile': 0.23794}",
CVE-2025-22151,Strawberry GraphQL has type resolution vulnerability in node interface that allows potential data leakage through incorrect type resolution,low,https://github.com/strawberry-graphql/strawberry,2025-01-09T19:15:20Z,"['https://github.com/strawberry-graphql/strawberry/security/advisories/GHSA-5xh2-23cc-5jc6', 'https://github.com/strawberry-graphql/strawberry/commit/526eb82b70451c0e59d5a71ae9b7396f59974bd8', 'https://nvd.nist.gov/vuln/detail/CVE-2025-22151', 'https://github.com/advisories/GHSA-5xh2-23cc-5jc6']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N', 'score': 3.7}","{'percentage': 0.00061, 'percentile': 0.1922}",
CVE-2024-53995,GHSL-2024-288: SickChill open redirect in login,low,https://github.com/SickChill/sickchill,2025-01-08T21:15:12Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-53995', 'https://github.com/SickChill/sickchill/pull/8811', 'https://github.com/SickChill/sickchill/commit/c7128a8946c3701df95c285810eb75b2de18bf82', 'https://github.com/SickChill/sickchill/blob/846adafdfab579281353ea08a27bbb813f9a9872/sickchill/views/authentication.py#L33', 'https://securitylab.github.com/advisories/GHSL-2024-283_GHSL-2024-291_sickchill_sickchill', 'https://github.com/advisories/GHSA-6gf2-ffq8-gcww']","{'vector_string': None, 'score': None}","{'percentage': 0.00043, 'percentile': 0.12758}",
CVE-2024-45033,Apache Airflow Fab Provider Insufficient Session Expiration vulnerability,low,https://github.com/apache/airflow,2025-01-08T09:15:07Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-45033', 'https://github.com/apache/airflow/pull/45139', 'https://lists.apache.org/thread/yw535346rk766ybzpqtvrl36sjj789st', 'https://github.com/advisories/GHSA-8863-4qmg-fr45']","{'vector_string': None, 'score': None}","{'percentage': 0.00193, 'percentile': 0.41571}",
CVE-2024-55655,sigstore has insufficient validation of integration timestamp during verification,low,https://github.com/sigstore/sigstore-python,2024-12-10T23:15:06Z,"['https://github.com/sigstore/sigstore-python/security/advisories/GHSA-hhfg-fwrw-87w7', 'https://nvd.nist.gov/vuln/detail/CVE-2024-55655', 'https://github.com/sigstore/sigstore-python/commit/300b502ae99ebfaace124f1f4e422a6a669369cf', 'https://github.com/sigstore/sigstore-python/releases/tag/v3.6.0', 'https://github.com/advisories/GHSA-hhfg-fwrw-87w7']","{'vector_string': None, 'score': None}","{'percentage': 0.00057, 'percentile': 0.1779}",
CVE-2024-53947,"Apache Superset: Improper SQL authorisation, parse not checking for specific postgres functions",low,https://github.com/apache/superset,2024-12-09T14:15:12Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-53947', 'https://lists.apache.org/thread/hj3gfsjh67vqw12nlrshlsym4bkopjmn', 'https://github.com/apache/superset/commit/0e0028260fc8a2099250701524a489f3c9aa146f', 'https://github.com/advisories/GHSA-92qf-8gh3-gwcm']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00225, 'percentile': 0.4513}",
CVE-2024-53861,PyJWT Issuer field partial matches allowed,low,https://github.com/jpadilla/pyjwt,2024-11-29T19:15:09Z,"['https://github.com/jpadilla/pyjwt/security/advisories/GHSA-75c5-xw7c-p5pm', 'https://nvd.nist.gov/vuln/detail/CVE-2024-53861', 'https://github.com/jpadilla/pyjwt/commit/1570e708672aa9036bc772476beae8bfa48f4131#diff-6893ad4a1c5a36b8af3028db8c8bc3b62418149843fc382faf901eaab008e380R366', 'https://github.com/jpadilla/pyjwt/commit/33022c25525c1020869c71ce2a4109e44ae4ced1', 'https://github.com/advisories/GHSA-75c5-xw7c-p5pm']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:L/A:N', 'score': 2.2}","{'percentage': 0.0006, 'percentile': 0.19007}",
CVE-2024-52008,Password Policy Bypass Vulnerability in Fides Webserver User Accept Invite API,low,https://github.com/ethyca/fides,2024-11-26T19:15:29Z,"['https://github.com/ethyca/fides/security/advisories/GHSA-v7vm-rhmg-8j2r', 'https://github.com/ethyca/fides/commit/ce664da46ab7f86d29583ebc34f2ff776f0aa6c2', 'https://nvd.nist.gov/vuln/detail/CVE-2024-52008', 'https://github.com/advisories/GHSA-v7vm-rhmg-8j2r']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:N/A:N', 'score': 5.7}","{'percentage': 0.00199, 'percentile': 0.42191}",
CVE-2024-11079,Ansible-Core vulnerable to content protections bypass,low,https://github.com/ansible/ansible,2024-11-12T00:15:15Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-11079', 'https://access.redhat.com/security/cve/CVE-2024-11079', 'https://bugzilla.redhat.com/show_bug.cgi?id=2325171', 'https://github.com/ansible/ansible/pull/84299', 'https://github.com/ansible/ansible/pull/84339', 'https://github.com/ansible/ansible/commit/2936b80dbbc7efb889934aeec80f6142c10266ce', 'https://github.com/ansible/ansible/commit/70e83e72b43e05e57eb42a6d52d01a4d9768f510', 'https://github.com/ansible/ansible/commit/98774d15d7748ebaaaf2e83942cc7e8d39f7280e', 'https://github.com/ansible/ansible/blob/v2.18.1/changelogs/CHANGELOG-v2.18.rst#security-fixes', 'https://access.redhat.com/errata/RHSA-2024:10770', 'https://access.redhat.com/errata/RHSA-2024:11145', 'https://github.com/advisories/GHSA-99w6-3xph-cx78']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:L', 'score': 5.5}","{'percentage': 0.00393, 'percentile': 0.59535}",
CVE-2024-50378,Apache Airflow vulnerable to Insertion of Sensitive Information Into Sent Data,low,https://github.com/apache/airflow,2024-11-08T15:15:06Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-50378', 'https://github.com/apache/airflow/pull/43123', 'https://lists.apache.org/thread/17rxys384lzfd6nhm3fztzgvk47zy7jb', 'http://www.openwall.com/lists/oss-security/2024/11/08/5', 'https://github.com/advisories/GHSA-j857-2pwm-jjmm']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N', 'score': 6.5}","{'percentage': 0.00241, 'percentile': 0.4731}",
CVE-2024-8309,Langchain SQL Injection vulnerability,low,https://github.com/langchain-ai/langchain,2024-10-29T13:15:10Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-8309', 'https://github.com/langchain-ai/langchain/commit/c2a3021bb0c5f54649d380b42a0684ca5778c255', 'https://huntr.com/bounties/8f4ad910-7fdc-4089-8f0a-b5df5f32e7c5', 'https://github.com/pypa/advisory-database/tree/main/vulns/langchain/PYSEC-2024-115.yaml', 'https://github.com/langchain-ai/langchain/commit/64c317eba05fbac0c6a6fc5aa192bc0d7130972e', 'https://github.com/advisories/GHSA-45pg-36p6-83v9']","{'vector_string': 'CVSS:3.0/AV:L/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L', 'score': 4.9}","{'percentage': 0.00633, 'percentile': 0.69495}",
CVE-2024-6971,Lord of Large Language Models (LoLLMs) Server path traversal vulnerability in lollms_file_system.py,low,https://github.com/ParisNeo/lollms,2024-10-11T13:15:16Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-6971', 'https://huntr.com/bounties/fbfe7cd0-99fb-4305-bd07-8b573364109e', 'https://github.com/ParisNeo/lollms/commit/aeace796d861e922133b769710019608a6363264', 'https://github.com/advisories/GHSA-7pgr-32fx-c6x9']","{'vector_string': 'CVSS:3.0/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:L/A:L', 'score': 3.4}","{'percentage': 0.00028, 'percentile': 0.05969}",
,Gradio's dropdown component pre-process step does not limit the values to those in the dropdown list,low,https://github.com/gradio-app/gradio,,"['https://github.com/gradio-app/gradio/security/advisories/GHSA-26jh-r8g2-6fpr', 'https://github.com/advisories/GHSA-26jh-r8g2-6fpr']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N', 'score': 5.3}",,
CVE-2024-47168,"In Gradio, the `enable_monitoring` flag set to `False` does not disable monitoring",low,https://github.com/gradio-app/gradio,2024-10-10T22:15:11Z,"['https://github.com/gradio-app/gradio/security/advisories/GHSA-hm3c-93pg-4cxw', 'https://nvd.nist.gov/vuln/detail/CVE-2024-47168', 'https://github.com/pypa/advisory-database/tree/main/vulns/gradio/PYSEC-2024-198.yaml', 'https://github.com/advisories/GHSA-hm3c-93pg-4cxw']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N', 'score': 4.3}","{'percentage': 0.0006, 'percentile': 0.18992}",
CVE-2024-7038,open-webui allows enumeration of file names and traversal of directories by observing the error messages,low,https://github.com/open-webui/open-webui,2024-10-09T19:15:14Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-7038', 'https://huntr.com/bounties/f42cf72a-8015-44a6-81a9-c6332ef05afc', 'https://github.com/open-webui/open-webui/blob/eff736acd2e0bbbdd0eeca4cc209b216a1f23b6a/backend/apps/rag/main.py#L199', 'https://github.com/advisories/GHSA-mq92-jr35-ffpc']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:N/A:N', 'score': 2.7}","{'percentage': 0.00096, 'percentile': 0.27764}",
CVE-2024-45052,Timing-Based Username Enumeration Vulnerability in Fides Webserver Authentication,low,https://github.com/ethyca/fides,,"['https://github.com/ethyca/fides/security/advisories/GHSA-2h46-8gf5-fmxv', 'https://github.com/advisories/GHSA-2h46-8gf5-fmxv']","{'vector_string': None, 'score': None}","{'percentage': 0.00067, 'percentile': 0.21097}",
CVE-2023-23611,LTI 1.3 Grade Pass Back Implementation has Missing Authorization Vulnerability,low,https://github.com/openedx/xblock-lti-consumer,2023-01-26T21:18:00Z,"['https://github.com/openedx/xblock-lti-consumer/security/advisories/GHSA-7j9p-67mm-5g87', 'https://nvd.nist.gov/vuln/detail/CVE-2023-23611', 'https://github.com/openedx/xblock-lti-consumer/commit/252f94bd182cd0962af9251015930cb55ec515d7', 'https://github.com/pypa/advisory-database/tree/main/vulns/lti-consumer-xblock/PYSEC-2023-21.yaml', 'https://github.com/advisories/GHSA-7j9p-67mm-5g87']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:N', 'score': 3.7}","{'percentage': 0.00147, 'percentile': 0.36217}",
CVE-2020-15100,freewvs vulnerable to denial of service through large files,low,https://github.com/schokokeksorg/freewvs,2020-07-14T20:15:00Z,"['https://github.com/schokokeksorg/freewvs/security/advisories/GHSA-9cfv-9463-8gqv', 'https://nvd.nist.gov/vuln/detail/CVE-2020-15100', 'https://github.com/schokokeksorg/freewvs/commit/18bbf2043e53f69e0119d24f8ae4edb274afb9b2', 'https://github.com/pypa/advisory-database/tree/main/vulns/freewvs/PYSEC-2020-232.yaml', 'https://github.com/advisories/GHSA-9cfv-9463-8gqv']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:N/I:N/A:L', 'score': 2.8}","{'percentage': 0.00058, 'percentile': 0.18437}",
CVE-2020-15101,freewvs's nested directory structure can interrupt scan,low,https://github.com/schokokeksorg/freewvs,2020-07-14T22:15:00Z,"['https://github.com/schokokeksorg/freewvs/security/advisories/GHSA-7pmh-vrww-25xx', 'https://nvd.nist.gov/vuln/detail/CVE-2020-15101', 'https://github.com/schokokeksorg/freewvs/commit/83a6b55c0435c69f447488b791555e6078803143', 'https://github.com/pypa/advisory-database/tree/main/vulns/freewvs/PYSEC-2020-233.yaml', 'https://github.com/advisories/GHSA-7pmh-vrww-25xx']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:N/I:N/A:L', 'score': 2.8}","{'percentage': 0.00174, 'percentile': 0.39404}",
CVE-2024-42447,Apache Airflow Providers FAB Insufficient Session Expiration vulnerability,low,https://github.com/apache/airflow,2024-08-05T08:15:56Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-42447', 'https://github.com/apache/airflow/pull/40784', 'https://lists.apache.org/thread/2zoo8cjlwfjhbfdxfgltcm0hnc0qmc52', 'http://www.openwall.com/lists/oss-security/2024/08/04/2', 'https://github.com/advisories/GHSA-62qf-qm3g-fvcw']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N', 'score': 4.2}","{'percentage': 0.00289, 'percentile': 0.51923}",
CVE-2024-32152,Ankitects Anki LaTeX Blocklist Bypass vulnerability,low,https://github.com/ankitects/anki,2024-07-22T15:15:03Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-32152', 'https://talosintelligence.com/vulnerability_reports/TALOS-2024-1994', 'https://github.com/ankitects/anki/pull/3218', 'https://skerritt.blog/anki-0day', 'https://skii.dev/anki-0day', 'https://github.com/ankitects/anki/commit/06f7aa393d21d7d5dd8039e15d543b73c3346932', 'https://github.com/advisories/GHSA-q47p-v5rw-v574']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N', 'score': 3.1}","{'percentage': 0.00261, 'percentile': 0.49302}",
CVE-2024-41124,[PUNCIA] [CWE-319] Cleartext Transmission of Sensitive Information via HTTP urls in `API_URLS`,low,https://github.com/ARPSyndicate/puncia,2024-07-19T20:15:08Z,"['https://github.com/ARPSyndicate/puncia/security/advisories/GHSA-rwcj-7jjp-4w38', 'https://github.com/ARPSyndicate/puncia/issues/8', 'https://github.com/ARPSyndicate/puncia/commit/033f3b68126eabbb2040ce16e2c3a2ce17437fbd', 'https://nvd.nist.gov/vuln/detail/CVE-2024-41124', 'https://github.com/ARPSyndicate/puncia/commit/033f3b68126eabbb2040ce16e2c3a2ce17437fbd#diff-3ec6c2de51e702726b23c452e3f4a899f6f4253af9fbf5be7254a5c1407ab526', 'https://github.com/advisories/GHSA-rwcj-7jjp-4w38']","{'vector_string': 'CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:L/A:L', 'score': 3.8}","{'percentage': 0.0002, 'percentile': 0.036}",
CVE-2024-40647,Sentry's Python SDK unintentionally exposes environment variables to subprocesses,low,https://github.com/getsentry/sentry-python,2024-07-18T17:15:05Z,"['https://github.com/getsentry/sentry-python/security/advisories/GHSA-g92j-qhmh-64v2', 'https://github.com/getsentry/sentry-python/pull/3251', 'https://github.com/getsentry/sentry-python/commit/763e40aa4cb57ecced467f48f78f335c87e9bdff', 'https://docs.python.org/3/library/subprocess.html', 'https://docs.sentry.io/platforms/python/integrations/default-integrations', 'https://docs.sentry.io/platforms/python/integrations/default-integrations/#stdlib', 'https://github.com/getsentry/sentry-python/releases/tag/2.8.0', 'https://nvd.nist.gov/vuln/detail/CVE-2024-40647', 'https://github.com/getsentry/sentry-python/releases/tag/1.45.1', 'https://github.com/advisories/GHSA-g92j-qhmh-64v2']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:L/I:N/A:N', 'score': 2.5}","{'percentage': 0.00023, 'percentile': 0.04456}",
CVE-2024-40637,dbt has an implicit override for built-in materializations from installed packages,low,https://github.com/dbt-labs/dbt-core,2024-07-16T23:15:24Z,"['https://github.com/dbt-labs/dbt-core/security/advisories/GHSA-p3f3-5ccg-83xq', 'https://nvd.nist.gov/vuln/detail/CVE-2024-40637', 'https://github.com/dbt-labs/dbt-core/commit/3c82a0296d227cb1be295356df314c11716f4ff6', 'https://github.com/dbt-labs/dbt-core/commit/87ac4deb00cc9fe334706e42a365903a1d581624', 'https://docs.getdbt.com/docs/build/packages', 'https://docs.getdbt.com/reference/global-configs/legacy-behaviors#behavior-change-flags', 'https://tempered.works/posts/2024/07/06/preventing-data-theft-with-gcp-service-controls', 'https://www.elementary-data.com/post/are-dbt-packages-secure-the-answer-lies-in-your-dwh-policies', 'https://www.equalexperts.com/blog/tech-focus/are-you-at-risk-from-this-critical-dbt-vulnerability', 'https://github.com/pypa/advisory-database/tree/main/vulns/dbt-core/PYSEC-2024-66.yaml', 'https://github.com/advisories/GHSA-p3f3-5ccg-83xq']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:L', 'score': 4.2}","{'percentage': 0.00092, 'percentile': 0.26753}",
,yt-dlp has dependency on potentially malicious third-party code in Douyu extractors,low,https://github.com/yt-dlp/yt-dlp,,"['https://github.com/yt-dlp/yt-dlp/security/advisories/GHSA-3v33-3wmw-3785', 'https://github.com/yt-dlp/yt-dlp/commit/6075a029dba70a89675ae1250e7cdfd91f0eba41', 'https://sansec.io/research/polyfill-supply-chain-attack', 'https://github.com/advisories/GHSA-3v33-3wmw-3785']","{'vector_string': None, 'score': None}",,
CVE-2024-39689,Certifi removes GLOBALTRUST root certificate,low,https://github.com/certifi/python-certifi,2024-07-05T19:15:10Z,"['https://github.com/certifi/python-certifi/security/advisories/GHSA-248v-346w-9cwc', 'https://github.com/certifi/python-certifi/commit/bd8153872e9c6fc98f4023df9c2deaffea2fa463', 'https://nvd.nist.gov/vuln/detail/CVE-2024-39689', 'https://groups.google.com/a/mozilla.org/g/dev-security-policy/c/XpknYMPO8dI', 'https://security.netapp.com/advisory/ntap-20241206-0001', 'https://github.com/pypa/advisory-database/tree/main/vulns/certifi/PYSEC-2024-230.yaml', 'https://github.com/advisories/GHSA-248v-346w-9cwc']","{'vector_string': None, 'score': None}","{'percentage': 0.21233, 'percentile': 0.95429}",
CVE-2024-38537,Inclusion of Untrusted polyfill.io Code Vulnerability in fides.js,low,https://github.com/ethyca/fides,2024-07-02T20:15:05Z,"['https://github.com/ethyca/fides/security/advisories/GHSA-cvw4-c69g-7v7m', 'https://github.com/ethyca/fides/pull/5026', 'https://nvd.nist.gov/vuln/detail/CVE-2024-38537', 'https://github.com/ethyca/fides/commit/868c4d629760572192bd61db34f5a4458ed12005', 'https://fetch.spec.whatwg.org', 'https://sansec.io/research/polyfill-supply-chain-attack', 'https://github.com/advisories/GHSA-cvw4-c69g-7v7m']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N', 'score': None}","{'percentage': 0.22233, 'percentile': 0.956}",
CVE-2024-39303,Weblate vulnerable to improper sanitization of project backups,low,https://github.com/WeblateOrg/weblate,2024-07-01T19:15:05Z,"['https://github.com/WeblateOrg/weblate/security/advisories/GHSA-jfgp-674x-6q4p', 'https://github.com/WeblateOrg/weblate/commit/b6a7eace155fa0feaf01b4ac36165a9c5e63bfdd', 'https://nvd.nist.gov/vuln/detail/CVE-2024-39303', 'https://github.com/advisories/GHSA-jfgp-674x-6q4p']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:C/C:L/I:L/A:N', 'score': 4.4}","{'percentage': 0.00321, 'percentile': 0.54551}",
CVE-2024-21520,Cross-site Scripting in djangorestframework,low,https://github.com/encode/django-rest-framework,2024-06-26T05:15:50Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-21520', 'https://github.com/encode/django-rest-framework/pull/9435', 'https://github.com/encode/django-rest-framework/commit/3b41f0124194430da957b119712978fa2266b642', 'https://security.snyk.io/vuln/SNYK-PYTHON-DJANGORESTFRAMEWORK-7252137', 'https://github.com/encode/django-rest-framework/compare/3.15.1...3.15.2', 'https://github.com/advisories/GHSA-gw84-84pc-xp82']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N', 'score': 6.1}","{'percentage': 0.08485, 'percentile': 0.92012}",
